Time (s), Cell Name, Value
705.7, C051, 179.2651
708.6, C051, 24.74526
721.55, C051, 183.4053
842.55, C051, 239.5528
855.45, C051, 237.137
983.6, C051, 29.38328
1016.55, C051, 175.4926
1019.65, C051, 146.4988
1027.9, C051, 29.99921
1033.95, C051, 262.3167
1036.3, C051, 283.5005
1053.75, C051, 33.75797
1056.5, C051, 41.92145
1063.7, C051, 137.1181
1065.05, C051, 67.42092
1065.5, C051, 331.5588
1070.05, C051, 32.30452
1081.3, C051, 128.3102
1094.3, C051, 56.94792
1096.5, C051, 27.63257
1105.4, C051, 275.9989
1122.2, C051, 438.9857
1126.75, C051, 78.96568
1140.3, C051, 27.04554
1143.2, C051, 46.14897
1144.15, C051, 84.36126
1147.9, C051, 28.88628
1151.5, C051, 102.1337
1154.25, C051, 24.20905
1157.95, C051, 74.59692
1169.45, C051, 52.2842
1181.8, C051, 27.70411
1182.35, C051, 67.34507
1183.6, C051, 81.35547
1189.55, C051, 23.68213
1199.1, C051, 358.8984
1.35, C052, 78.64214
6.95, C052, 197.2551
13.05, C052, 658.1569
31.45, C052, 537.9657
34.55, C052, 36.98701
35.1, C052, 206.0548
37.25, C052, 37.70858
53.8, C052, 436.7435
62.4, C052, 387.6999
69.90000000000001, C052, 429.7571
81.90000000000001, C052, 129.2509
82.7, C052, 44.0976
100.9, C052, 66.97319
101.95, C052, 64.6933
118.7, C052, 494.5735
122, C052, 76.47556
126.3, C052, 554.4859
129.35, C052, 45.46204
135.45, C052, 79.77401
143.25, C052, 223.5552
152.4, C052, 192.9676
162.15, C052, 324.6613
181.75, C052, 403.2117
192.15, C052, 66.21959
193.95, C052, 67.18298
201.3, C052, 64.26159
204.85, C052, 54.4096
208.55, C052, 31.13975
216.7, C052, 39.4143
221.95, C052, 542.7853
237.7, C052, 501.7505
257.95, C052, 464.4297
268.95, C052, 62.56492
275.5, C052, 42.08327
286.35, C052, 65.54715
286.8, C052, 30.27531
296.4, C052, 72.60567
299.25, C052, 51.40399
304.9, C052, 33.49258
305.25, C052, 303.3853
306.85, C052, 30.05576
307.9, C052, 48.49137
308.85, C052, 87.96103
315.7, C052, 73.92125
339.35, C052, 48.67365
340.2, C052, 79.12823
357.4, C052, 136.342
359.55, C052, 51.62399
476.35, C052, 61.55079
548.6, C052, 87.58669
554.65, C052, 112.3113
600.95, C052, 388.0752
611.7, C052, 460.1057
620.2, C052, 46.27318
628.15, C052, 34.32211
628.6, C052, 272.9611
650.35, C052, 76.06924
652.9, C052, 63.18092
657.95, C052, 344.9761
690.65, C052, 77.19421
752.25, C052, 345.5911
774.25, C052, 37.75874
808.1, C052, 397.8809
849.3, C052, 63.05751
887.6, C052, 53.92229
962.9, C052, 92.08432
1003.3, C052, 66.14674
1012.2, C052, 48.04446
1017.75, C052, 302.6348
1038.599999, C052, 65.70676
1050.349999, C052, 518.8868
1063.349999, C052, 34.15337
1073.05, C052, 456.9138
1080.2, C052, 31.13243
1113.8, C052, 56.93341
1118.25, C052, 55.34148
1127.25, C052, 315.7198
1129.7, C052, 71.92705
1133.2, C052, 430.1965
1161.2, C052, 78.31503
1162.8, C052, 50.51292
1165.65, C052, 322.0381
1185.6, C052, 49.97475
1188.7, C052, 256.7855
0.05, C053, 271.192
3.4, C053, 29.99858
8.699999999999999, C053, 30.10008
14.4, C053, 322.3625
20.95, C053, 30.22459
25, C053, 83.09686
27.75, C053, 37.923
32.299999, C053, 40.20378
39.45, C053, 65.69421
41.1, C053, 34.82349
44, C053, 313.4109
47, C053, 72.68867
50.9, C053, 86.06802
54.95, C053, 38.62289
57.9, C053, 31.34715
58.55, C053, 193.3689
59.5, C053, 44.09013
63, C053, 107.3197
63.6, C053, 38.28849
64.849999, C053, 33.35333
68.3, C053, 123.6129
72.90000000000001, C053, 35.34602
73.15000000000001, C053, 30.74121
75, C053, 210.9707
79.15000000000001, C053, 44.97706
79.34999999999999, C053, 161.6808
84.84999999999999, C053, 209.8862
85.15000000000001, C053, 90.67441
88.2, C053, 30.80754
95.25, C053, 30.21347
98.75, C053, 35.8605
102.7, C053, 80.78941
113.4, C053, 41.60948
114.2, C053, 33.91903
115.25, C053, 57.49599
116.3, C053, 80.54919
118.85, C053, 31.57614
119.75, C053, 83.35717
122.65, C053, 297.9378
125.1, C053, 49.52146
128.199999, C053, 110.6804
129.6, C053, 61.34009
137.85, C053, 68.06038
145.55, C053, 38.86674
151.4, C053, 76.88755
154.2, C053, 47.28527
158.75, C053, 46.77176
169.65, C053, 31.18917
170.35, C053, 239.0933
171.3, C053, 41.45528
186.85, C053, 33.20255
190, C053, 90.12078
191.35, C053, 39.93485
197.35, C053, 278.6229
208.1, C053, 30.35092
208.75, C053, 85.23093
228.35, C053, 271.4967
238.15, C053, 144.9194
243.6, C053, 221.6714
263.2, C053, 208.6551
264.75, C053, 50.76785
269.25, C053, 52.6768
276.4, C053, 58.38238
276.6, C053, 86.11556
283.55, C053, 108.1931
284.8, C053, 46.77309
291.5, C053, 90.68372
292.1, C053, 30.23892
300.8, C053, 31.84356
311.5, C053, 31.19742
361.55, C053, 85.4407
369.7, C053, 82.54092
371.3, C053, 144.1278
592.1, C053, 48.61568
602.35, C053, 30.71969
602.75, C053, 30.94252
613.9, C053, 104.3809
614.95, C053, 84.25269
622.2, C053, 39.57751
642, C053, 34.54424
763.4, C053, 57.07936
964.25, C053, 37.62284
1026.8, C053, 83.16409
1043.349999, C053, 34.92348
1053.75, C053, 33.05423
1056.4, C053, 60.18955
1058.55, C053, 41.55589
1066.75, C053, 34.82966
1068.05, C053, 219.1521
1077.2, C053, 55.8684
1080.35, C053, 60.49834
1083.8, C053, 32.78363
1085.2, C053, 173.545
1092.3, C053, 31.3165
1101.9, C053, 61.72373
1107.2, C053, 49.41802
1124.7, C053, 203.168
1127.8, C053, 61.38132
1129.8, C053, 40.40203
1133.1, C053, 68.47115
1134, C053, 33.40629
1136.35, C053, 83.88045
1144.25, C053, 64.32172
1150.5, C053, 44.12401
1158.2, C053, 109.8189
1164.65, C053, 84.75455
1181.95, C053, 62.82943
1185.6, C053, 99.12882
1198.25, C053, 77.44183
1202.2, C053, 67.5229
1207.6, C053, 95.95444
1208, C053, 33.83552
6.8, C054, 281.0307
10.1, C054, 69.04975
21.8, C054, 134.5809
31.4, C054, 401.1712
37.1, C054, 53.74977
53.3, C054, 84.93217
53.75, C054, 151.639
57.75, C054, 39.24303
62.35, C054, 196.3185
63.9, C054, 59.78908
114.05, C054, 61.76776
116.3, C054, 174.582
117, C054, 172.42
122.1, C054, 36.47757
124.9, C054, 53.01046
127.9, C054, 166.7641
140.2, C054, 84.61726
149.6, C054, 333.4929
171.3, C054, 73.81209
182.15, C054, 340.1015
221.2, C054, 45.86557
221.55, C054, 98.30897
221.85, C054, 207.7673
229.6, C054, 54.84317
237.65, C054, 84.30988
237.95, C054, 320.044
249.45, C054, 142.245
257.85, C054, 226.9782
258.399999, C054, 73.24107
301.05, C054, 48.04727
309.25, C054, 307.9186
314.2, C054, 398.9401
357.15, C054, 60.69485
364.2, C054, 149.0854
366.1, C054, 219.2974
368.8, C054, 58.6008
549, C054, 105.0696
557.7, C054, 44.33848
588.55, C054, 41.31897
606.05, C054, 220.1526
606.55, C054, 77.467
622.4, C054, 108.0395
682.05, C054, 99.67777
722.5, C054, 204.7711
768, C054, 366.6784
799, C054, 54.20997
799.8, C054, 270.12
815.45, C054, 104.3224
842.35, C054, 50.54719
850.6, C054, 47.30747
887.35, C054, 212.7934
888, C054, 121.3636
906.2, C054, 35.05464
917.45, C054, 58.79872
944.85, C054, 34.77621
988.25, C054, 50.39497
1075.2, C054, 50.48067
1092, C054, 56.94469
1135.45, C054, 81.90097
1140.15, C054, 61.61169
1163.35, C054, 134.1986
13.55, C055, 64.13274
17.95, C055, 28.04043
19.2, C055, 34.58176
32.4, C055, 133.2871
34.35, C055, 241.8761
36.1, C055, 31.12331
42.8, C055, 41.05691
50.5, C055, 71.39248
58.4, C055, 38.53023
59.3, C055, 27.69826
77.40000000000001, C055, 145.6914
81.15000000000001, C055, 91.76357
92.95, C055, 67.33604
117.6, C055, 255.6473
124.65, C055, 66.10521
129.449999, C055, 30.35115
134.9, C055, 70.81703
136.9, C055, 42.37584
138.3, C055, 41.08071
145.95, C055, 96.79623
147.35, C055, 24.46135
148.25, C055, 56.71592
150.95, C055, 38.80613
152.3, C055, 82.19185
158.3, C055, 58.38453
160.25, C055, 126.8084
168.5, C055, 30.615
169.3, C055, 51.91693
171.1, C055, 164.4682
174.05, C055, 66.94859
177.5, C055, 250.258
194.3, C055, 60.74428
204.75, C055, 33.64317
218.4, C055, 172.6634
221.85, C055, 99.30547
222.7, C055, 99.41043
236.8, C055, 312.4074
279.8, C055, 168.1847
307.3, C055, 29.62174
312.8, C055, 46.86279
313.75, C055, 52.35265
315.55, C055, 49.70596
368, C055, 58.78481
386.2, C055, 55.365
387.65, C055, 157.1236
556, C055, 49.03662
601, C055, 97.79494
603.2, C055, 138.9512
611.8, C055, 38.21178
626.8, C055, 73.24043
638.45, C055, 218.397
640.95, C055, 45.28319
649.35, C055, 26.70625
704.1, C055, 44.28304
765.55, C055, 47.55061
886.4, C055, 45.84836
902.5, C055, 24.84541
910.75, C055, 26.7935
916.75, C055, 49.61992
987.7, C055, 37.38494
1014.15, C055, 60.82168
1016.6, C055, 76.26118
1023.85, C055, 38.8876
1025.55, C055, 190.8417
1026.349999, C055, 100.5829
1052.45, C055, 54.01309
1057.15, C055, 158.3373
1062.849999, C055, 55.03105
1095.6, C055, 37.92383
1105.45, C055, 42.32432
1129.65, C055, 140.8659
1132.3, C055, 30.97865
1142.1, C055, 51.65041
1145.25, C055, 101.4907
1147.85, C055, 164.8854
1154.25, C055, 36.15152
1182.85, C055, 185.5864
1184, C055, 25.60451
1190.45, C055, 61.42588
1206.75, C055, 77.00317
1207.1, C055, 53.17173
1.1, C056, 172.8637
9.65, C056, 299.0273
17.8, C056, 357.7468
21.5, C056, 340.61
28.15, C056, 118.9153
48.35, C056, 131.7306
53.65, C056, 497.5616
60.6, C056, 37.9591
63.8, C056, 494.9803
77.75, C056, 190.1873
111.7, C056, 318.5079
121.4, C056, 264.5704
124.85, C056, 91.36434
129.4, C056, 136.0546
151.2, C056, 160.2234
152.1, C056, 548.5072
158.3, C056, 148.1101
162.1, C056, 177.837
174, C056, 319.5691
194.45, C056, 172.4526
210.25, C056, 109.2948
221.85, C056, 323.0094
232.05, C056, 85.0195
291.25, C056, 106.0889
299.35, C056, 113.6001
315.35, C056, 333.0598
397.25, C056, 173.3559
545.85, C056, 97.751
594.6, C056, 168.0536
613.25, C056, 391.0569
618.4, C056, 136.3269
698.8, C056, 218.8351
892.4, C056, 167.7395
972.4, C056, 267.339
1027.75, C056, 146.1902
1028.55, C056, 20.96368
1041.95, C056, 112.1232
1049, C056, 182.7069
1063.5, C056, 156.0822
1065.7, C056, 331.7162
1085.8, C056, 181.1477
1101.6, C056, 55.83846
1104.15, C056, 207.5665
1126.65, C056, 207.5003
1128.8, C056, 70.1606
1137.2, C056, 128.3642
1143.6, C056, 21.66299
1162.2, C056, 139.2973
1194.6, C056, 166.1497
1194.95, C056, 21.45799
1201.85, C056, 25.02296
9.550000000000001, C057, 75.20892
13.15, C057, 132.0214
13.6, C057, 51.80042
21.6, C057, 30.12778
26.9, C057, 37.96427
28.05, C057, 175.6624
42.8, C057, 62.35003
53.75, C057, 252.1945
58.5, C057, 35.4691
73.5, C057, 215.3651
77.84999999999999, C057, 30.14797
84.55, C057, 39.06714
85.95, C057, 145.5915
90.95, C057, 164.7178
91.75, C057, 128.5834
92.09999999999999, C057, 63.13812
101.9, C057, 28.30751
107.65, C057, 84.84564
116.3, C057, 96.08113
118.85, C057, 123.1127
124.7, C057, 35.15665
126.2, C057, 126.9121
127.9, C057, 154.1631
129.3, C057, 137.5579
143.05, C057, 117.8373
154.6, C057, 146.4374
162, C057, 27.71685
177.8, C057, 27.73684
182.35, C057, 52.49571
183.7, C057, 269.9428
187.95, C057, 35.33086
190.4, C057, 114.2908
192, C057, 31.1716
194.6, C057, 54.70465
205.55, C057, 52.88676
210.1, C057, 52.73585
214.8, C057, 48.41729
229.55, C057, 41.7463
241.25, C057, 79.66573
242.25, C057, 185.8082
249.65, C057, 31.40234
251.15, C057, 118.477
261.45, C057, 120.2946
277.3, C057, 39.52348
281.9, C057, 34.94482
285.1, C057, 55.28705
291.2, C057, 107.6298
297.55, C057, 46.42683
299.4, C057, 59.36643
309.25, C057, 60.02705
315.45, C057, 90.2369
324.75, C057, 94.88718
359.95, C057, 51.38959
368.05, C057, 68.01733
377.55, C057, 38.67063
383.8, C057, 40.62459
420.4, C057, 112.6705
529.65, C057, 36.73976
547.55, C057, 107.8189
548.75, C057, 370.8589
599.5, C057, 200.1474
611.95, C057, 68.72208
612.8, C057, 32.6641
613.25, C057, 41.42715
620.3, C057, 81.66132
627, C057, 27.45052
650.55, C057, 70.631
848.45, C057, 56.36349
850.95, C057, 44.23668
852.15, C057, 46.74767
852.65, C057, 134.3036
962.9, C057, 65.73547
1021.6, C057, 53.87699
1026.8, C057, 156.934
1028.7, C057, 33.1206
1034, C057, 101.6881
1037.75, C057, 34.82823
1049.099999, C057, 94.49196
1053.4, C057, 69.08739
1056.55, C057, 62.31577
1061.3, C057, 177.8891
1070.45, C057, 30.58833
1075.3, C057, 74.93929
1083.7, C057, 71.50333
1085.7, C057, 298.1791
1094.3, C057, 56.63184
1097, C057, 80.78215
1101.2, C057, 42.36961
1104.5, C057, 77.07158
1113.9, C057, 54.73909
1126.75, C057, 137.2406
1136.5, C057, 75.56596
1143.35, C057, 103.1531
1144.1, C057, 61.76485
1145, C057, 47.55547
1151.65, C057, 94.29332
1158.6, C057, 221.612
1165.15, C057, 31.07446
1169.35, C057, 156.7075
1174, C057, 88.94852
1178.15, C057, 37.55668
1179.65, C057, 92.02571
1183.1, C057, 351.4456
1194.4, C057, 51.86141
1198.2, C057, 52.04729
5.1, C058, 36.19518
9.550000000000001, C058, 65.47472
13.55, C058, 56.63474
13.8, C058, 100.1375
18.45, C058, 160.4538
35, C058, 153.6028
43.9, C058, 36.79477
47.55, C058, 49.72308
68.55, C058, 83.93729
79.05, C058, 42.3819
85.2, C058, 101.2825
88.15000000000001, C058, 35.84248
88.25, C058, 46.62681
102, C058, 43.25037
110.6, C058, 40.39646
140.15, C058, 95.87368
141.55, C058, 42.57531
145.15, C058, 45.95953
150.05, C058, 54.80865
150.3, C058, 53.44486
152.45, C058, 99.89951
154.95, C058, 90.56814
157.65, C058, 37.91067
163.75, C058, 39.37484
164.3, C058, 93.26111
164.85, C058, 322.8959
171.2, C058, 106.3157
177.65, C058, 199.0126
188.3, C058, 108.2683
189.35, C058, 131.2109
189.65, C058, 226.346
190.3, C058, 76.96655
191.95, C058, 42.15596
194.35, C058, 113.5342
223.1, C058, 70.8591
230.6, C058, 71.59331
242.2, C058, 209.2956
242.55, C058, 208.4707
244.3, C058, 38.95563
245.8, C058, 64.59171
252.55, C058, 129.2637
257.45, C058, 74.05907
258, C058, 246.4203
261.8, C058, 34.02348
264.7, C058, 80.79272
269.05, C058, 64.37825
269.25, C058, 52.31378
276.7, C058, 125.5664
277.1, C058, 66.17424
298.55, C058, 152.0451
299.35, C058, 114.1794
316.7, C058, 331.9724
317.25, C058, 58.03809
318.3, C058, 47.33871
318.8, C058, 43.97792
318.95, C058, 129.7786
321.45, C058, 63.1317
357.55, C058, 72.66239
363.25, C058, 37.55801
368.1, C058, 155.7046
380.15, C058, 67.46577
391.55, C058, 108.7017
394.05, C058, 253.0392
398, C058, 32.90414
460.1, C058, 80.40232
547.55, C058, 37.66447
548.55, C058, 45.17545
555.95, C058, 66.25081
585.9, C058, 46.6524
596.65, C058, 36.42071
599.35, C058, 248.2885
601, C058, 65.76328
621.6, C058, 54.46779
641, C058, 197.3097
649.05, C058, 42.27818
649.2, C058, 65.28342
731.45, C058, 34.4295
753.6, C058, 36.68328
788.55, C058, 45.88622
1036.25, C058, 52.69831
1055.05, C058, 60.58995
1091.8, C058, 278.722
1125.5, C058, 92.69704
1135.3, C058, 286.5989
1152.9, C058, 40.49204
1157.6, C058, 91.21748
1158.95, C058, 98.85558
1169.45, C058, 60.01372
1176.75, C058, 198.4424
1183.1, C058, 77.97899
16.8, C059, 180.769
68.40000000000001, C059, 123.5575
93.3, C059, 181.3824
100.7, C059, 71.22776
105.4, C059, 36.4562
126.55, C059, 16.76879
148.2, C059, 130.912
201.6, C059, 116.4442
222.85, C059, 23.82028
261.85, C059, 109.7315
268.45, C059, 138.1882
273.85, C059, 27.90133
282.25, C059, 27.99941
288.95, C059, 15.91819
320.1, C059, 46.46014
390.55, C059, 29.92625
510.75, C059, 59.34957
514.2, C059, 17.97123
534.75, C059, 112.0589
591.9, C059, 37.25014
611.85, C059, 100.1201
617.05, C059, 289.1569
641.05, C059, 105.7271
649.5, C059, 303.7065
801.95, C059, 143.8466
805.4, C059, 16.80186
869.4, C059, 62.16394
882.9, C059, 27.52396
917.35, C059, 189.1066
964.1, C059, 138.4938
1010.3, C059, 143.0439
1022.6, C059, 276.6761
1026.95, C059, 17.34567
1053.75, C059, 271.0682
1058, C059, 16.59208
1081.1, C059, 21.54984
1083.4, C059, 138.2063
1092.05, C059, 16.59346
1102.6, C059, 17.80589
1113.8, C059, 16.33843
1124.65, C059, 83.99065
1128.4, C059, 16.43795
1135.65, C059, 154.1708
1136.05, C059, 23.80403
1143.75, C059, 15.67809
1153.75, C059, 18.59665
1162.85, C059, 131.8628
1177, C059, 201.7567
1185.65, C059, 86.40767
1205.8, C059, 32.68923
7.7, C060, 283.2912
23.25, C060, 244.0339
31.45, C060, 21.30124
33.7, C060, 212.7079
35.15, C060, 24.25622
46.45, C060, 145.8039
62.25, C060, 14.69271
74.3, C060, 274.1778
77.8, C060, 17.7385
92.15000000000001, C060, 171.2681
93.40000000000001, C060, 25.54008
110.5, C060, 124.1709
116.4, C060, 189.0305
124.9, C060, 21.73221
128.1, C060, 20.24243
131.449999, C060, 181.2693
148.2, C060, 178.6608
172.2, C060, 20.60938
172.35, C060, 250.4166
201.45, C060, 44.80403
210.15, C060, 212.6575
261.8, C060, 23.54998
268.45, C060, 22.28557
286.2, C060, 167.2523
293.1, C060, 289.6098
298.5, C060, 26.20024
299.55, C060, 141.9551
364.45, C060, 160.6608
394.05, C060, 115.1236
545.95, C060, 14.73567
591.9, C060, 17.66532
601.2, C060, 160.7463
617.05, C060, 34.71609
649.65, C060, 39.20697
657.15, C060, 158.5841
802.05, C060, 22.51556
879.05, C060, 17.27912
917.45, C060, 30.79635
964.2, C060, 24.72238
1010.35, C060, 24.42631
1022.65, C060, 24.57802
1053.55, C060, 231.2844
1071.95, C060, 15.2321
1075.45, C060, 19.62423
1128.8, C060, 157.339
1183.65, C060, 230.5108
1202.2, C060, 212.5539
3.25, C061, 59.424
5.95, C061, 57.83793
7.85, C061, 138.186
14.9, C061, 84.28436
16.6, C061, 318.6499
21.5, C061, 57.8977
33, C061, 312.5812
46.6, C061, 66.71883
75.34999999999999, C061, 390.807
76.05, C061, 57.62527
88.05, C061, 60.98416
98.65000000000001, C061, 73.39886
102.3, C061, 88.01719
143.65, C061, 99.21746
163.15, C061, 148.5015
163.45, C061, 152.0515
173.5, C061, 57.39241
174.05, C061, 235.1183
181.65, C061, 55.72509
184.25, C061, 77.89241
188.05, C061, 90.07059
214.85, C061, 64.58282
228.55, C061, 106.5654
243.95, C061, 63.54634
245.9, C061, 148.7193
247.5, C061, 81.222
250.6, C061, 52.25528
251.4, C061, 182.2911
254.9, C061, 59.38485
257.399999, C061, 92.79874
259.399999, C061, 118.8594
282.35, C061, 155.66
291.5, C061, 108.1798
291.9, C061, 274.96
316, C061, 51.23043
383.65, C061, 48.79202
384.35, C061, 48.55619
392.6, C061, 63.11657
613.8, C061, 60.75661
620.2, C061, 56.29316
634.4, C061, 65.0956
1053.65, C061, 229.8347
1083.95, C061, 50.30247
1113.85, C061, 126.4637
1121.55, C061, 69.33981
1161.85, C061, 68.69276
1183.75, C061, 60.87774
1194.45, C061, 121.3319
1198.7, C061, 90.98547
1199.05, C061, 140.6335
13.25, C062, 54.5314
33.75, C062, 26.2842
37.15, C062, 25.24046
50.5, C062, 47.96687
73.65000000000001, C062, 45.93565
86.59999999999999, C062, 34.03381
91.95, C062, 78.50222
92.5, C062, 29.29824
93.65000000000001, C062, 31.81112
101.3, C062, 53.63203
102.1, C062, 37.5369
105.95, C062, 34.38652
129.199999, C062, 54.57601
129.5, C062, 137.7298
130.8, C062, 29.37263
130.9, C062, 93.01174
133.1, C062, 38.64208
133.65, C062, 25.34807
138.6, C062, 56.27454
139.3, C062, 66.96919
140.05, C062, 29.97781
140.25, C062, 87.70988
143.05, C062, 179.0315
145.15, C062, 24.50992
145.35, C062, 158.4243
145.95, C062, 163.9789
148.4, C062, 75.9342
156.1, C062, 24.57306
158.35, C062, 59.93689
163.05, C062, 26.22351
169, C062, 31.59299
170.95, C062, 125.8403
174.15, C062, 54.56388
177, C062, 26.84319
177.55, C062, 46.39895
190.4, C062, 108.9892
193.8, C062, 126.0661
199.95, C062, 30.40174
200.4, C062, 34.65994
204.85, C062, 28.63124
208.5, C062, 29.02842
210.05, C062, 109.5931
214.75, C062, 25.19487
232, C062, 41.89958
242.25, C062, 33.02107
246.3, C062, 46.82398
246.8, C062, 83.6051
250.6, C062, 26.01749
251.25, C062, 30.50633
264.399999, C062, 68.37755
267.149999, C062, 24.68955
277.85, C062, 65.55756
280.75, C062, 25.66251
281.55, C062, 71.85709
282.45, C062, 28.85874
282.9, C062, 110.2607
284.85, C062, 164.7742
287.1, C062, 222.3999
289.25, C062, 34.57522
293.1, C062, 105.7125
299.4, C062, 244.9923
300.65, C062, 27.94479
315.4, C062, 59.16037
364.55, C062, 33.11111
549, C062, 45.8652
599.55, C062, 42.38309
602.1, C062, 34.97712
613.25, C062, 42.79189
616.45, C062, 50.55533
617.65, C062, 51.3269
630.8, C062, 44.17819
648.75, C062, 29.25782
650.25, C062, 262.1884
1032.55, C062, 28.17908
1060.55, C062, 35.95941
1061.4, C062, 38.21201
1069.849999, C062, 49.60142
1073.15, C062, 27.27052
1076.6, C062, 29.47246
1079.8, C062, 116.8333
1085.55, C062, 246.0838
1089.2, C062, 57.29859
1091.65, C062, 27.24071
1094, C062, 64.74255
1098.65, C062, 26.31487
1101.15, C062, 26.12667
1106.5, C062, 53.01315
1107.55, C062, 41.92605
1108.45, C062, 72.3745
1109.25, C062, 123.3752
1114.95, C062, 57.64043
1121.5, C062, 148.7493
1122.15, C062, 55.96165
1123.9, C062, 68.68141
1126.7, C062, 103.8191
1133.45, C062, 48.42201
1138.85, C062, 33.44801
1139.6, C062, 65.17372
1143.25, C062, 149.3455
1144.05, C062, 52.06031
1145.1, C062, 91.32021
1151.25, C062, 35.11876
1151.65, C062, 25.02446
1154.2, C062, 42.06363
1162.9, C062, 33.83814
1164.75, C062, 48.88393
1169.45, C062, 42.02925
1172.05, C062, 34.41349
1173.4, C062, 72.58505
1174.05, C062, 174.7022
1178.4, C062, 24.47046
1182.4, C062, 66.61837
1183.1, C062, 163.1759
1198.9, C062, 81.21281
4.6, C063, 322.1035
9.300000000000001, C063, 42.4878
18.8, C063, 80.39278
34.55, C063, 138.686
37.25, C063, 79.94838
41.2, C063, 202.3413
50.6, C063, 54.57143
71.8, C063, 88.86592
75.09999999999999, C063, 61.19743
76.55, C063, 104.3254
84.5, C063, 43.7322
91, C063, 136.6305
91.7, C063, 159.0329
111.65, C063, 267.1937
116.55, C063, 43.05003
118.85, C063, 45.01231
128.4, C063, 59.23269
129.3, C063, 67.05164
137.7, C063, 96.13234
143.05, C063, 61.18732
154.55, C063, 211.5725
158.25, C063, 243.2305
177.65, C063, 41.15137
212.25, C063, 76.08234
214.15, C063, 71.90285
216.75, C063, 44.53168
222.1, C063, 40.24543
223.9, C063, 51.31475
225.5, C063, 79.25145
228.4, C063, 60.09355
238.2, C063, 61.18684
243.65, C063, 50.22702
269.4, C063, 44.13999
287.3, C063, 63.77149
301.3, C063, 48.69843
313.85, C063, 58.36894
315.3, C063, 44.60963
548.4, C063, 54.83859
548.85, C063, 84.63341
586, C063, 42.16776
587.35, C063, 260.5948
606.9, C063, 47.1523
618.25, C063, 314.5468
657.1, C063, 169.0747
849.55, C063, 116.8347
1026.75, C063, 44.41365
1067.15, C063, 54.82532
1075.05, C063, 84.63326
1077.8, C063, 56.58215
1079.4, C063, 65.12184
1080.3, C063, 80.55002
1097.95, C063, 69.45338
1113.7, C063, 45.25197
1113.95, C063, 241.0715
1118.35, C063, 42.82981
1120.85, C063, 87.31779
1132.55, C063, 70.45232
1136, C063, 131.0656
1154.95, C063, 76.80175
1160.45, C063, 106.0783
1183.35, C063, 42.10667
1185.7, C063, 77.31844
1197.85, C063, 86.62751
93, C064, 53.47221
129.35, C064, 251.5549
140.2, C064, 231.5423
246.45, C064, 19.21295
280.05, C064, 27.04679
313.85, C064, 187.0463
460.1, C064, 21.88401
479.45, C064, 27.75383
507.1, C064, 27.69778
548.85, C064, 290.1492
605.45, C064, 350.2025
620.35, C064, 40.27599
799.55, C064, 32.36332
916.75, C064, 214.5691
952.55, C064, 30.54662
976.8, C064, 265.1281
1026.75, C064, 267.0983
1034.55, C064, 24.21337
1050.2, C064, 82.40267
1058.599999, C064, 183.3463
1129.65, C064, 238.0728
1133.55, C064, 18.26567
1149.8, C064, 260.943
1186.15, C064, 27.32862
13.25, C065, 152.1462
25.5, C065, 53.73101
31.5, C065, 53.79702
53.85, C065, 66.36255
70.09999999999999, C065, 77.79106
118.75, C065, 138.6276
122, C065, 306.262
124.6, C065, 61.17765
126.35, C065, 104.2422
162.15, C065, 89.93507
181.8, C065, 76.08415
193.85, C065, 439.459
201.3, C065, 72.56732
210.2, C065, 59.94378
237.45, C065, 107.4794
242.05, C065, 56.50803
257.95, C065, 302.3403
286.15, C065, 306.3771
286.8, C065, 159.1723
313.65, C065, 72.13919
357.25, C065, 68.70277
623.3, C065, 76.20818
628.85, C065, 56.44823
652.95, C065, 150.1042
752.4, C065, 57.13461
808.15, C065, 65.18379
1017.8, C065, 94.23846
1073.099999, C065, 86.13348
1093.4, C065, 59.53792
1126.8, C065, 69.41559
1129.7, C065, 222.9655
1135.35, C065, 260.5421
1158.95, C065, 71.09099
1165.8, C065, 61.0576
1185.6, C065, 60.85614
1188.7, C065, 63.3321
11.15, C066, 379.242
13.5, C066, 30.31323
17.85, C066, 90.87114
36.15, C066, 36.5537
36.5, C066, 31.04452
48.35, C066, 420.2347
50.6, C066, 45.28471
53.8, C066, 107.6292
68.09999999999999, C066, 349.2733
77.75, C066, 63.74108
111.7, C066, 41.99968
112.1, C066, 92.91725
118.85, C066, 76.61119
124.75, C066, 27.66073
129.4, C066, 77.10563
133.15, C066, 505.509
152.2, C066, 88.2354
160.4, C066, 445.7267
172, C066, 377.9895
173.9, C066, 84.9019
213.25, C066, 411.5406
222.7, C066, 68.24174
224.9, C066, 262.0541
229.45, C066, 64.0849
231.85, C066, 69.90456
246.5, C066, 399.5003
291.2, C066, 60.05449
293.45, C066, 501.6126
307.05, C066, 64.77219
473.3, C066, 329.0404
529.6, C066, 37.90372
545.75, C066, 44.34181
584.9, C066, 54.94804
585.5, C066, 41.26448
602.8, C066, 605.0748
611.8, C066, 44.08371
618.4, C066, 45.39582
618.75, C066, 426.0459
651.3, C066, 612.8509
821, C066, 38.30087
852.05, C066, 291.3654
886.35, C066, 62.39055
916.7, C066, 33.89657
967.05, C066, 48.95385
972.35, C066, 52.76771
1014.1, C066, 42.67656
1016.7, C066, 36.26096
1027.8, C066, 430.821
1034.099999, C066, 59.29432
1038.45, C066, 488.0584
