Time (s), Cell Name, Value
473.05, C028, 388.0381
475.15, C028, 330.2201
498.7, C028, 465.527
516.4, C028, 356.434
534.6, C028, 546.3118
589.75, C028, 390.5414
611.5, C028, 425.244
635.65, C028, 1006.174
667.55, C028, 363.2091
669.7, C028, 433.8257
679.65, C028, 1034.106
708.5, C028, 420.6653
797.75, C028, 347.3531
800.65, C028, 343.7468
816.6, C028, 746.0111
913.45, C028, 336.8636
913.75, C028, 775.5011
954.25, C028, 1233.399
963.4, C028, 817.2521
992.25, C028, 384.515
1010.7, C028, 709.485
1046.25, C028, 347.2437
1066.65, C028, 343.6595
1069.099999, C028, 314.283
1096.2, C028, 365.9882
1101.75, C028, 482.2229
1128.75, C028, 324.3927
1135.6, C028, 600.9695
1180.7, C028, 535.7561
1193.05, C028, 410.9866
5, C029, 626.5911
15.8, C029, 925.9618
23.5, C029, 724.6971
24.15, C029, 1172.666
40.3, C029, 412.9549
43.2, C029, 1108.333
49.95, C029, 446.201
63.2, C029, 1402.649
79.40000000000001, C029, 491.6624
83.8, C029, 730.7545
89.34999999999999, C029, 745.872
105, C029, 789.9952
106.5, C029, 473.7192
117.7, C029, 811.7073
123, C029, 512.6281
127.65, C029, 579.1683
132.4, C029, 792.8022
136.15, C029, 439.4317
143.05, C029, 473.4166
161.6, C029, 501.364
168.7, C029, 720.3443
185.1, C029, 603.9877
186.65, C029, 568.6694
195.8, C029, 694.2812
202.15, C029, 688.1364
219.35, C029, 468.7836
220.4, C029, 410.3024
221.6, C029, 513.0932
226.8, C029, 513.7555
240.55, C029, 837.515
256.5, C029, 829.761
263.7, C029, 575.0934
265.399999, C029, 815.6826
276.55, C029, 562.7933
287.3, C029, 692.3992
288.25, C029, 565.925
293.55, C029, 475.3134
369.9, C029, 487.3524
394.95, C029, 568.4404
398.3, C029, 406.7125
402.6, C029, 420.3456
406.1, C029, 707.4064
420.75, C029, 627.8678
425.75, C029, 669.4919
427.95, C029, 753.8177
435.15, C029, 635.6216
439.25, C029, 536.7137
444.4, C029, 1045.832
450.85, C029, 494.9288
466.65, C029, 500.3173
484.25, C029, 554.7822
498.35, C029, 544.4271
501.5, C029, 483.8994
629.45, C029, 462.8782
636.95, C029, 657.9678
653.9, C029, 659.537
666.65, C029, 404.5323
668.65, C029, 470.6176
676.6, C029, 476.172
766.6, C029, 555.6379
852.15, C029, 581.2307
863.6, C029, 407.0166
870.8, C029, 431.3785
872.1, C029, 554.3467
901.15, C029, 482.3216
906.05, C029, 489.5625
954.4, C029, 501.495
963.45, C029, 476.0717
1017.6, C029, 636.4338
1024.099999, C029, 503.6021
1030.2, C029, 442.1223
1068.45, C029, 499.224
1078.6, C029, 499.8887
1079.3, C029, 452.407
1098.9, C029, 426.3057
1155.75, C029, 477.0646
1166.95, C029, 613.3435
1191.2, C029, 495.9478
1.2, C030, 305.8325
5.4, C030, 296.5236
13.9, C030, 258.6723
15.85, C030, 331.6788
23.5, C030, 599.4914
24.1, C030, 748.1082
28.5, C030, 277.8398
43.1, C030, 907.9297
48.35, C030, 371.6137
56.3, C030, 266.4409
63.35, C030, 342.1104
65.5, C030, 473.9269
69.7, C030, 265.0824
79.2, C030, 645.9853
83.75, C030, 887.7563
89.45, C030, 349.3225
98.84999999999999, C030, 230.9814
104.9, C030, 651.7391
106.5, C030, 335.0855
113.85, C030, 337.6196
117.65, C030, 662.4797
119.5, C030, 484.3705
127.8, C030, 427.5284
129.75, C030, 230.1304
132.199999, C030, 417.0007
139.25, C030, 288.0226
161.45, C030, 736.7171
164.4, C030, 289.8182
165.75, C030, 402.2699
168.55, C030, 451.1753
185.1, C030, 391.2238
186.65, C030, 221.3046
189.2, C030, 841.5626
195.55, C030, 571.1558
208.9, C030, 344.5739
211.95, C030, 464.6914
219.35, C030, 351.9149
220.4, C030, 293.3084
226.9, C030, 364.6547
230.3, C030, 241.3879
241.1, C030, 250.3769
242.2, C030, 450.4713
254.7, C030, 255.5085
258.6, C030, 281.797
265.55, C030, 435.7257
278.55, C030, 234.7697
288.4, C030, 226.1219
293.6, C030, 239.4165
321.3, C030, 362.4713
329.65, C030, 396.0648
335.35, C030, 305.2094
359.3, C030, 305.8848
362.15, C030, 314.1575
372.7, C030, 411.4207
374.8, C030, 526.8438
385.05, C030, 218.5813
392.9, C030, 261.8915
394.85, C030, 494.1275
398.6, C030, 216.7985
406.1, C030, 528.1963
409.5, C030, 338.6082
411.85, C030, 264.1496
420.8, C030, 408.1519
425.8, C030, 355.6852
428.2, C030, 344.0054
444.45, C030, 485.0674
451.05, C030, 241.4598
453.55, C030, 251.49
462.7, C030, 287.3637
466.7, C030, 221.2689
478.65, C030, 269.3406
484.2, C030, 398.4972
501.5, C030, 217.4342
518.299999, C030, 623.8148
538.75, C030, 353.7133
596.6, C030, 232.3228
616.55, C030, 279.0139
621.9, C030, 338.5161
627.5, C030, 253.0904
629.45, C030, 335.9687
642.05, C030, 337.601
653.85, C030, 417.9174
676.55, C030, 326.8577
681.75, C030, 299.2366
702.9, C030, 242.7196
766.5, C030, 483.4983
769, C030, 310.2261
776.45, C030, 447.1271
788.2, C030, 253.3293
790.65, C030, 220.3887
832.15, C030, 446.5315
872.05, C030, 494.9726
900.3, C030, 225.5921
906.15, C030, 252.5153
925.85, C030, 257.9594
930.5, C030, 389.475
948.95, C030, 248.5513
954.85, C030, 294.1226
965.45, C030, 340.6317
1013.05, C030, 299.2922
1017.6, C030, 328.6332
1024.15, C030, 341.1233
1030.099999, C030, 272.4156
1048.2, C030, 332.1143
1068.349999, C030, 413.8822
1071.7, C030, 452.1313
1091.95, C030, 284.5986
1114.4, C030, 236.1393
1155.75, C030, 464.4997
1167, C030, 234.0488
1174.9, C030, 471.2073
1191.3, C030, 587.0851
1199.7, C030, 235.37
0.65, C031, 526.7799
13.7, C031, 429.7182
15.8, C031, 359.3336
24.1, C031, 498.2646
25.7, C031, 282.403
38, C031, 249.8156
43.2, C031, 465.618
49.8, C031, 481.4946
63.1, C031, 455.6813
63.75, C031, 315.3927
65.599999, C031, 891.7178
68.90000000000001, C031, 303.6282
79.45, C031, 622.2957
84, C031, 499.8628
89.65000000000001, C031, 557.7083
91.7, C031, 252.7892
97.40000000000001, C031, 287.4587
99.3, C031, 521.5306
105.05, C031, 630.3602
108.45, C031, 367.5904
117.9, C031, 272.2951
119.9, C031, 614.574
121.85, C031, 344.6766
129.8, C031, 250.0803
132.4, C031, 638.8648
133.199999, C031, 258.2563
144.45, C031, 261.5023
152.6, C031, 348.5684
157.5, C031, 295.7349
159.3, C031, 295.4996
195.95, C031, 387.8958
202.1, C031, 1066.652
206.3, C031, 488.1173
224.25, C031, 284.5568
226.9, C031, 522.5872
254.65, C031, 968.9561
258.95, C031, 252.6516
265.5, C031, 359.8306
276.35, C031, 735.3518
287.5, C031, 465.1988
307, C031, 603.1849
311.35, C031, 289.0417
344.25, C031, 439.0484
357.45, C031, 259.7769
362.3, C031, 350.333
362.75, C031, 346.84
380.9, C031, 284.7914
406.15, C031, 290.4358
407.25, C031, 402.2104
409.6, C031, 538.2883
414.95, C031, 321.331
428.2, C031, 442.8213
447.3, C031, 570.1754
460.6, C031, 601.6917
478.55, C031, 532.9425
498.15, C031, 618.4603
574.65, C031, 276.1883
590.05, C031, 352.2709
629.7, C031, 371.7302
648.4, C031, 378.3609
666.75, C031, 884.6829
733.95, C031, 341.4757
768.85, C031, 576.8809
776.45, C031, 441.7217
810.65, C031, 335.5921
832.25, C031, 361.1315
862.85, C031, 289.7133
870.7, C031, 333.0365
901.05, C031, 707.0881
930.45, C031, 588.2101
941.25, C031, 664.4869
949.3, C031, 440.7419
1013.25, C031, 252.5849
1043.05, C031, 565.3955
1057, C031, 319.1622
1069.45, C031, 331.304
1097.35, C031, 345.158
1102.9, C031, 403.5559
1112.2, C031, 318.8042
1120.95, C031, 263.4537
1148.6, C031, 287.6487
13.3, C032, 476.1338
14.75, C032, 373.3404
15.4, C032, 563.3525
42.25, C032, 695.7535
50.1, C032, 669.7373
70.95, C032, 380.6031
120.45, C032, 403.7548
123, C032, 1425.523
134.75, C032, 462.5948
136.15, C032, 328.9914
145.05, C032, 790.4149
159.3, C032, 882.2792
164.2, C032, 620.6755
189, C032, 1259.318
204.05, C032, 316.6678
205, C032, 615.647
208.8, C032, 313.7394
225.75, C032, 324.3215
244.85, C032, 1054.997
247.25, C032, 1052.612
253.45, C032, 303.7027
256.399999, C032, 945.6924
265.2, C032, 475.4894
275.15, C032, 357.3001
275.95, C032, 603.219
285.65, C032, 360.4399
289.7, C032, 569.5498
291.75, C032, 641.3369
308.3, C032, 314.3582
312.2, C032, 1014.212
321.8, C032, 531.3735
330.15, C032, 670.8387
340, C032, 391.3669
384.75, C032, 526.1317
393.65, C032, 968.8663
398.2, C032, 490.1919
435.25, C032, 600.8399
442.8, C032, 728.9203
449.25, C032, 344.6189
455.15, C032, 311.9399
463, C032, 725.4507
482.2, C032, 813.5682
483.35, C032, 650.3865
499.2, C032, 318.1694
502.85, C032, 1046.371
516.35, C032, 335.5481
517.6, C032, 343.9734
522.6, C032, 302.2307
534.75, C032, 438.4345
537.8, C032, 337.9638
591.1, C032, 400.62
601.85, C032, 297.5092
625.9, C032, 991.896
635.8, C032, 432.9377
637.1, C032, 851.7497
660.1, C032, 431.5065
675.1, C032, 830.7621
678.8, C032, 403.3428
681.55, C032, 477.6082
688.9, C032, 360.5942
817, C032, 336.1115
824.1, C032, 542.6977
856.3, C032, 452.282
872.3, C032, 473.5132
890.95, C032, 387.8042
913.2, C032, 299.8792
913.75, C032, 726.7561
941.95, C032, 399.372
954.3, C032, 813.3945
963.45, C032, 317.3464
983.2, C032, 536.1604
984.15, C032, 801.6054
994.3, C032, 828.9228
1033.5, C032, 304.6807
1034.65, C032, 422.1414
1038.45, C032, 364.6056
1039.7, C032, 331.0988
1047.599999, C032, 931.3782
1066.8, C032, 360.3963
1072.55, C032, 961.4177
1096, C032, 454.8219
1101.85, C032, 731.7972
1180.65, C032, 316.3893
1185.5, C032, 480.9111
0.6, C033, 514.135
1.1, C033, 366.7611
13.3, C033, 464.5648
15.8, C033, 505.0504
16.6, C033, 434.5953
18.8, C033, 329.2722
24.2, C033, 1164.11
40.3, C033, 439.483
43.25, C033, 442.4783
49.65, C033, 407.3691
56.55, C033, 472.6912
63.15, C033, 623.4248
63.75, C033, 537.1512
65.599999, C033, 1373.299
68.95, C033, 330.4959
79.40000000000001, C033, 1194.79
84, C033, 619.0065
89.65000000000001, C033, 540.132
91.7, C033, 350.2026
97.2, C033, 565.057
98.8, C033, 346.8826
104.9, C033, 1085.594
108.35, C033, 659.9327
113.9, C033, 360.7838
117.8, C033, 508.9333
119.9, C033, 394.4553
129.9, C033, 353.8485
132.4, C033, 615.1798
133.25, C033, 336.6544
152.6, C033, 683.3712
179.15, C033, 317.8509
189.55, C033, 307.9855
195.85, C033, 579.4271
202.1, C033, 1022.434
206.35, C033, 317.6217
224.1, C033, 475.3419
226.8, C033, 657.9649
241.1, C033, 373.4581
254.7, C033, 565.6152
258.85, C033, 791.2503
265.35, C033, 362.2028
276.5, C033, 911.201
280.8, C033, 338.821
287.65, C033, 852.1891
307.05, C033, 371.3629
311.2, C033, 521.9685
329.25, C033, 340.0511
344.25, C033, 909.5083
362.3, C033, 465.9159
362.75, C033, 651.6936
365.9, C033, 335.91
398.2, C033, 502.4217
409.85, C033, 305.7348
414.9, C033, 413.7591
420.85, C033, 332.7162
425.7, C033, 504.9034
428.1, C033, 340.683
446.95, C033, 1302.601
460.6, C033, 646.0885
466.7, C033, 335.9422
478.45, C033, 832.5865
484.4, C033, 343.4177
498.15, C033, 697.601
501.45, C033, 534.6079
508.15, C033, 405.4227
516.299999, C033, 367.1068
574.85, C033, 411.64
628.65, C033, 560.025
629.55, C033, 722.853
648.4, C033, 543.4474
666.8, C033, 1329.064
768.95, C033, 910.0432
776.5, C033, 477.8683
782.45, C033, 457.5225
822.1, C033, 379.4141
862.85, C033, 421.6555
870.6, C033, 449.4908
887, C033, 323.0609
901.1, C033, 817.5756
906, C033, 597.0072
925.75, C033, 331.7795
930.65, C033, 535.8439
937.7, C033, 384.8089
941.45, C033, 412.8975
949.05, C033, 802.4091
1013.2, C033, 374.9654
1040.25, C033, 741.9089
1042.95, C033, 602.9492
1056.9, C033, 328.6057
1069.45, C033, 598.0792
1072.599999, C033, 392.6355
1091.95, C033, 343.5643
1097.35, C033, 322.2389
1102.85, C033, 516.1161
1119.65, C033, 407.381
1121, C033, 559.9427
1148.55, C033, 340.463
1166, C033, 509.1863
3.35, C034, 509.6773
31.55, C034, 287.0881
39.55, C034, 376.6679
49.9, C034, 439.0156
51.25, C034, 309.4799
58.7, C034, 410.7588
63.45, C034, 322.4746
72.2, C034, 384.9557
79.75, C034, 323.9977
87.7, C034, 391.3383
95.84999999999999, C034, 631.795
106.9, C034, 320.7768
114.1, C034, 679.9587
130.05, C034, 402.841
139.05, C034, 283.6064
140.75, C034, 326.3254
155.65, C034, 373.8329
177.4, C034, 328.477
179.4, C034, 345.0756
192.45, C034, 411.3107
198.15, C034, 990.3613
218.35, C034, 340.2333
235.65, C034, 413.3012
240.8, C034, 683.4614
252.8, C034, 501.4768
256.5, C034, 1100.259
267.55, C034, 348.994
285.6, C034, 480.8888
307.35, C034, 489.0642
314.45, C034, 350.2205
331.7, C034, 300.7845
358.85, C034, 321.1244
360.65, C034, 311.1936
367, C034, 281.4312
390.8, C034, 390.6256
392.45, C034, 671.3669
400.2, C034, 807.3395
411.75, C034, 904.2344
416, C034, 293.5546
435.3, C034, 404.6883
468.1, C034, 565.8865
486.15, C034, 403.295
491.75, C034, 431.0952
495.9, C034, 547.996
505.25, C034, 380.1892
516.6, C034, 280.5715
537.1, C034, 363.37
561.1, C034, 408.4397
561.7, C034, 587.0038
591.4, C034, 816.9127
619.25, C034, 343.0273
621.85, C034, 603.0603
640.95, C034, 693.3884
644.55, C034, 279.9706
668.25, C034, 1267.242
678.35, C034, 345.4956
706, C034, 911.2164
731.55, C034, 839.7126
756.45, C034, 337.0715
786.45, C034, 429.7693
791.75, C034, 696.0672
803.75, C034, 289.5756
811.45, C034, 374.3353
843.45, C034, 532.5765
860.8, C034, 1184.429
884.05, C034, 453.3714
899.1, C034, 316.5274
910.75, C034, 288.5317
921.6, C034, 378.0507
934.1, C034, 509.8991
954.7, C034, 291.3639
974.9, C034, 737.3833
1001.1, C034, 599.1195
1003.85, C034, 392.8231
1019.25, C034, 519.4358
1025.7, C034, 466.5206
1031.849999, C034, 738.9991
1050.2, C034, 687.2632
1061.75, C034, 531.6646
1071.5, C034, 504.02
1103.2, C034, 378.4939
1138.35, C034, 330.363
1170.9, C034, 744.2032
1177.25, C034, 458.5798
6.2, C035, 305.7371
15.8, C035, 980.6295
21.7, C035, 462.1907
22.55, C035, 352.6057
23.5, C035, 633.2762
24.15, C035, 659.8154
40.3, C035, 423.0518
42.6, C035, 1214.232
49.95, C035, 405.314
63.25, C035, 973.1889
65.849999, C035, 391.8266
76.34999999999999, C035, 318.8071
79.5, C035, 468.5092
83.8, C035, 390.2703
84.15000000000001, C035, 447.0027
89.34999999999999, C035, 615.5192
105, C035, 438.0129
106.6, C035, 433.7648
117.75, C035, 434.4404
118.45, C035, 457.2097
119.85, C035, 419.9133
127.85, C035, 297.2413
132.4, C035, 444.2899
168.8, C035, 990.8915
185.15, C035, 576.9374
189.45, C035, 423.9186
195.8, C035, 708.3843
202.05, C035, 707.8487
207, C035, 415.0129
252.45, C035, 361.9854
253.45, C035, 337.0426
256.6, C035, 558.4683
276.55, C035, 659.0775
287.45, C035, 680.8309
290.15, C035, 358.0966
311.3, C035, 554.2009
360.5, C035, 606.2192
390.3, C035, 640.3981
392.85, C035, 494.3552
395, C035, 721.2305
406, C035, 426.9348
408.7, C035, 392.9678
416.65, C035, 424.8146
420.75, C035, 338.6587
425.75, C035, 417.0597
432.6, C035, 350.1947
435, C035, 716.6145
439.25, C035, 588.393
444.4, C035, 424.9425
460.65, C035, 378.0303
478.3, C035, 434.1141
478.6, C035, 376.8869
481.8, C035, 516.7129
484.25, C035, 511.5873
510.05, C035, 299.6465
515.549999, C035, 483.7449
521.2, C035, 577.37
539.3, C035, 376.4529
586.55, C035, 305.1049
589.95, C035, 350.4218
634.25, C035, 463.8238
636.85, C035, 692.6088
653.85, C035, 754.5253
666.75, C035, 663.8438
668.6, C035, 647.1263
674.3, C035, 395.8949
674.95, C035, 459.8853
676.55, C035, 602.8389
764.5, C035, 432.5047
765.2, C035, 446.4692
766.6, C035, 390.6676
794.95, C035, 498.4578
822.25, C035, 470.3615
852.05, C035, 454.1385
893.1, C035, 426.5963
901.15, C035, 612.2631
906.1, C035, 297.1575
906.8, C035, 309.5589
930.6, C035, 425.1521
992.7, C035, 481.0521
1017.55, C035, 333.5522
1024.2, C035, 729.1544
1028.099999, C035, 356.3946
1056.599999, C035, 406.0119
1068.3, C035, 560.9139
1071.599999, C035, 815.2189
1098.9, C035, 488.4347
1102.85, C035, 452.2044
1127.6, C035, 314.8697
1138.3, C035, 336.7019
1155.8, C035, 424.7612
1165.95, C035, 503.3022
1185.55, C035, 309.7129
1188.35, C035, 351.3354
1191.15, C035, 591.5862
1.15, C036, 624.9787
15.9, C036, 621.8058
19.3, C036, 558.4832
24.1, C036, 1040.629
43.2, C036, 836.3022
50, C036, 387.356
63.3, C036, 535.0652
65.65000000000001, C036, 506.7342
84, C036, 581.762
105.1, C036, 333.5752
117.8, C036, 323.1162
123.05, C036, 510.5382
132.4, C036, 716.6858
160.5, C036, 304.2825
161.55, C036, 364.1475
165.75, C036, 412.0872
202.35, C036, 308.7629
224.3, C036, 264.2135
242.2, C036, 568.2209
258.899999, C036, 331.9517
265.649999, C036, 343.9986
266.05, C036, 301.7767
277.8, C036, 464.4798
288.35, C036, 296.5277
307.15, C036, 325.579
342.65, C036, 321.6876
363.65, C036, 465.4618
385.15, C036, 483.5049
398.4, C036, 262.221
425.95, C036, 316.241
428.3, C036, 353.6718
435.05, C036, 339.8355
449.4, C036, 368.3104
462.65, C036, 454.0882
464.8, C036, 276.29
466.9, C036, 372.2975
478.7, C036, 293.6364
498.25, C036, 525.2335
501.45, C036, 567.4128
524.6, C036, 305.7835
530.549999, C036, 312.6407
543.1, C036, 610.6074
545.8, C036, 390.8114
548.25, C036, 313.0889
555.35, C036, 562.6943
602.2, C036, 396.9098
616.65, C036, 519.2922
627.65, C036, 408.6477
637.05, C036, 267.4958
654, C036, 508.7445
671.4, C036, 301.6612
674.85, C036, 386.2639
681.75, C036, 338.9441
762.95, C036, 365.8311
769, C036, 358.188
775.55, C036, 292.4613
776.55, C036, 256.6028
788.4, C036, 388.8547
798.6, C036, 354.1746
800.85, C036, 502.6777
825, C036, 265.4682
832.35, C036, 266.2581
862.85, C036, 481.3656
891.7, C036, 309.1777
930.45, C036, 382.9371
949.05, C036, 289.0921
965.6, C036, 338.791
1013.15, C036, 516.8593
1024.4, C036, 416.5424
1028.05, C036, 284.5917
1030.3, C036, 276.77
1048.25, C036, 281.7588
1056.65, C036, 344.0393
1068.25, C036, 386.7213
1072.55, C036, 450.0776
1114.55, C036, 305.0214
1131.25, C036, 258.0985
1191.9, C036, 308.1067
1199.8, C036, 434.7456
0.7, C037, 447.4343
13.7, C037, 390.3578
14.9, C037, 231.3184
15.75, C037, 297.2445
18.8, C037, 286.0176
21.75, C037, 250.9769
24.2, C037, 499.3289
29.65, C037, 337.4693
38.15, C037, 305.5664
42.85, C037, 278.5656
49.7, C037, 378.684
63.2, C037, 484.3745
69, C037, 242.5765
80.34999999999999, C037, 292.3325
84, C037, 951.4012
97.2, C037, 538.8737
99.34999999999999, C037, 283.4422
118.45, C037, 869.5149
123.5, C037, 533.9703
124.05, C037, 409.2985
129.8, C037, 241.8484
133.15, C037, 344.1163
133.9, C037, 601.848
143.1, C037, 227.808
152.6, C037, 316.0753
160.3, C037, 222.8929
168.95, C037, 429.3451
188, C037, 859.563
202.2, C037, 461.7238
204.65, C037, 447.2732
208.1, C037, 288.6148
213.85, C037, 307.391
223.5, C037, 400.3004
241.15, C037, 257.4057
249.55, C037, 299.898
257.3, C037, 237.3567
265.45, C037, 476.0634
276.6, C037, 229.8622
280.7, C037, 213.2474
283.1, C037, 244.9163
287.3, C037, 264.9798
288.5, C037, 535.959
307.65, C037, 275.158
312.15, C037, 264.1641
323.65, C037, 242.0181
329.25, C037, 250.1958
358.65, C037, 332.9077
362.65, C037, 297.9713
395.75, C037, 498.4545
398.35, C037, 462.0168
409.05, C037, 226.4406
412.25, C037, 398.2418
415, C037, 354.4792
418.3, C037, 225.004
435.5, C037, 346.0252
445.2, C037, 361.9277
447.3, C037, 230.4387
466.65, C037, 230.773
483.3, C037, 221.5759
488.05, C037, 238.2449
490.45, C037, 231.2851
516.299999, C037, 675.8148
537.85, C037, 212.1165
555.1, C037, 284.1968
575, C037, 324.6147
593.05, C037, 370.4485
595.6, C037, 441.0852
601.8, C037, 268.9035
625.95, C037, 365.1313
638.25, C037, 533.1041
648.3, C037, 376.6767
658.45, C037, 373.2283
666.85, C037, 357.0584
675.2, C037, 775.3369
679.85, C037, 363.3881
681.6, C037, 395.9259
761.6, C037, 457.8631
763.1, C037, 241.5926
803.1, C037, 245.7388
822.05, C037, 338.3615
852.45, C037, 241.615
859.3, C037, 230.9428
901.15, C037, 224.2526
937.75, C037, 785.2239
949.8, C037, 325.7516
950.35, C037, 384.7877
954.4, C037, 834.1633
963.65, C037, 276.2171
1028.15, C037, 310.0429
1030.45, C037, 682.0024
1033.65, C037, 304.8508
1047.5, C037, 266.9384
1057.849999, C037, 575.8149
1072.55, C037, 572.2057
1074.7, C037, 429.628
1097.35, C037, 235.2433
1098.2, C037, 237.5273
1131.75, C037, 273.8755
1135.15, C037, 251.6064
0.65, C038, 510.9568
3.5, C038, 468.1665
15.9, C038, 673.395
18.8, C038, 323.0009
21.75, C038, 639.0226
24.25, C038, 643.6954
29.85, C038, 303.5312
42.8, C038, 656.6265
49.55, C038, 377.5045
63.2, C038, 388.4692
65.7, C038, 438.1975
68.90000000000001, C038, 260.5194
79.65000000000001, C038, 277.1036
80.40000000000001, C038, 656.9799
84.05, C038, 1071.438
97.2, C038, 844.2275
99.5, C038, 310.7106
105.05, C038, 308.0461
107.95, C038, 259.145
118.45, C038, 602.2379
123.9, C038, 1166.939
133.15, C038, 261.3545
136.1, C038, 290.6411
152.6, C038, 511.5365
202.2, C038, 580.8683
204.65, C038, 768.5197
223.55, C038, 781.1175
229.7, C038, 340.2032
241.05, C038, 297.9857
249.45, C038, 366.4474
254.7, C038, 377.39
265.45, C038, 366.2443
276.6, C038, 341.8006
283.15, C038, 265.1159
291.7, C038, 382.3586
295.3, C038, 355.725
307.65, C038, 587.6997
312, C038, 650.2922
323.65, C038, 577.7474
358.55, C038, 721.3897
362.7, C038, 417.4748
374.9, C038, 255.572
385.6, C038, 306.4297
394.4, C038, 489.9342
395.6, C038, 642.0391
398.35, C038, 637.111
409.05, C038, 712.8547
412.3, C038, 460.7852
414.8, C038, 296.2502
418.2, C038, 573.3024
435.55, C038, 871.5685
445.2, C038, 905.5688
447.3, C038, 289.6292
460.65, C038, 309.1528
483.3, C038, 438.8582
486.75, C038, 320.2118
490.3, C038, 280.3204
504.1, C038, 452.7465
508.2, C038, 274.4359
516.15, C038, 767.1376
529.7, C038, 464.1779
536.15, C038, 512.4763
537.85, C038, 321.4377
541.5, C038, 254.7029
555.1, C038, 318.7036
574.85, C038, 326.5805
590.5, C038, 278.9795
596.5, C038, 620.0338
625.85, C038, 349.2271
638.2, C038, 1081.14
648.25, C038, 366.1737
658.5, C038, 475.2195
666.9, C038, 525.0875
675.2, C038, 1135.045
679.65, C038, 462.2603
681.6, C038, 367.6015
814.8, C038, 273.3629
822, C038, 373.2201
901.15, C038, 403.0724
932.5, C038, 548.0345
937.75, C038, 499.583
941.45, C038, 279.0346
949.15, C038, 280.3046
954.45, C038, 399.9695
963.65, C038, 285.9072
984.1, C038, 364.5411
994.25, C038, 258.9084
1013.2, C038, 272.5859
1028.2, C038, 561.7634
1033.7, C038, 303.3538
1037.65, C038, 502.6263
1043.25, C038, 352.528
1047.45, C038, 755.0255
1072.45, C038, 855.9623
1074.65, C038, 360.5539
1108.65, C038, 292.1295
1131.7, C038, 475.5585
1193.45, C038, 536.0004
0.65, C039, 844.2529
13.35, C039, 806.877
14.85, C039, 346.5689
15.9, C039, 435.2045
16.55, C039, 518.5292
18.8, C039, 612.7905
24.2, C039, 935.8815
29.6, C039, 560.6484
30.95, C039, 417.4275
44.1, C039, 328.1329
49.6, C039, 630.2332
50.35, C039, 465.2908
63.1, C039, 483.6002
69.05, C039, 391.1162
121.85, C039, 492.9766
133.199999, C039, 469.1599
133.949999, C039, 341.2844
157.45, C039, 345.2525
160.45, C039, 374.7769
241.35, C039, 366.8366
245.2, C039, 355.8861
265.45, C039, 431.4277
275.3, C039, 326.5546
280.6, C039, 483.2017
362.7, C039, 637.8168
395.7, C039, 604.0482
398.35, C039, 570.9692
409.75, C039, 370.8158
410.3, C039, 587.0327
460.65, C039, 450.7599
466.75, C039, 417.6097
488.1, C039, 330.8926
490.25, C039, 396.3615
516.25, C039, 711.1208
555.1, C039, 353.181
567, C039, 578.3157
574.85, C039, 817.2866
625.95, C039, 384.0003
648.4, C039, 708.4002
666.85, C039, 391.1199
675.2, C039, 442.3392
679.7, C039, 487.8328
681.55, C039, 532.2727
822.95, C039, 324.002
883.95, C039, 362.7172
937.7, C039, 493.7393
954.45, C039, 446.7392
964.15, C039, 457.178
1013.2, C039, 343.093
1072.5, C039, 715.6918
1074.55, C039, 484.7393
1097.3, C039, 322.1014
1135.1, C039, 323.9544
0.75, C040, 630.3351
5.45, C040, 436.0343
15.85, C040, 428.5176
23.5, C040, 684.4091
24.15, C040, 1325.945
43.05, C040, 1214.122
63.25, C040, 480.9228
65.55, C040, 819.7064
79.40000000000001, C040, 736.6807
83.75, C040, 925.9714
89.34999999999999, C040, 695.6235
99.25, C040, 383.8598
104.95, C040, 897.7614
117.6, C040, 989.1038
127.75, C040, 340.65
129.6, C040, 550.7654
132.25, C040, 744.3866
161.5, C040, 962.0932
165.75, C040, 377.22
168.45, C040, 605.0457
185.15, C040, 764.6841
186.65, C040, 399.3927
189, C040, 646.3046
195.8, C040, 1151.23
202.15, C040, 671.5355
204.65, C040, 357.3309
208.9, C040, 532.6357
211.5, C040, 814.7357
219.35, C040, 692.4058
226.9, C040, 664.0623
242.15, C040, 527.2831
254.65, C040, 563.9197
258.8, C040, 452.5568
265.55, C040, 533.9552
287.55, C040, 404.3185
288.35, C040, 390.6179
293.55, C040, 488.3842
321.65, C040, 452.3577
327.25, C040, 386.765
329.45, C040, 545.8516
354.3, C040, 416.3696
363.55, C040, 363.7712
372.8, C040, 371.4726
374.6, C040, 511.7252
395, C040, 362.0062
406.05, C040, 853.3817
420.75, C040, 838.1404
425.8, C040, 619.7449
428.05, C040, 422.8773
444.4, C040, 900.0649
447.25, C040, 578.4337
478.6, C040, 363.3849
484.2, C040, 698.9946
498.05, C040, 470.0537
501.5, C040, 641.7012
507.9, C040, 348.9186
518.35, C040, 344.1453
543.1, C040, 472.5164
548.2, C040, 357.6948
600.55, C040, 451.3541
616.5, C040, 341.0255
617.7, C040, 395.9568
627.45, C040, 438.8096
642.05, C040, 430.9174
653.8, C040, 666.739
666.5, C040, 625.2206
676.5, C040, 581.9247
681.55, C040, 383.901
702.95, C040, 389.8754
733.7, C040, 349.1102
757.85, C040, 364.6513
766.5, C040, 689.9154
768.9, C040, 449.574
776.45, C040, 409.5808
782.45, C040, 342.0844
788.3, C040, 532.0571
790.65, C040, 417.8398
832.25, C040, 417.3223
837.7, C040, 361.1558
872.15, C040, 537.2222
